match,team,opponent_team,player,period,minute,second,x,y,end_x,end_y,length,angle,body_part,phase,pull_back,outcome,shot_created,goal_created,cleared,pred_cross_completion,pred_cross_chance_creation,pred_cross_goal_contribution,pred_cross_defended,pred_cross_delivery_value,pred_cross_outcome_multiclass,oof_cross_completion,oof_cross_chance_creation,oof_cross_goal_contribution,oof_cross_defended,oof_cross_delivery_value,oof_cross_outcome_multiclass,is_headed_clearance,clr_start_x,clr_start_y,clr_landing_x,clr_landing_y,pred_clr_landing_x,pred_clr_landing_y,clr_landing_error,clr_distance_gained,wide_channel
2026-02-21_SD Aucas - Mushuc Runa SC,SD Aucas,Mushuc Runa SC,L. Gustavino,1,43,51,80.3,6.0,92.7,89.3,58.1,1.34,right_foot,regular,0,1,0,0,0,0.92239946,0.028759517,0.011696311,0.011932966,0.0060036983,complete_no_shot,0.9054338335990906,0.059694789350032806,0.007938647642731667,0.01184071134775877,0.004936248064041138,complete_no_shot,0,,,,,,,,,left
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,R. Ibarra,1,51,1,80.1,19.9,92.9,51.7,25.5,1.01,right_foot,regular,0,0,0,0,1,0.37151444,0.46240228,0.10212223,0.5470569,0.09778065,incomplete,0.5094462037086487,0.5603581070899963,0.05819970741868019,0.32313209772109985,0.09954360872507095,incomplete,1,7.3,50.1,7.5,29.7,15.918695800416382,43.62326694545312,16.270580856696416,0.20000000000000018,left
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,T. Minda,1,53,43,90.9,12.5,91.0,31.9,13.2,1.56,right_foot,regular,0,0,0,0,1,0.10631778,0.044552058,0.0003413289,0.6406463,0.005398724,incomplete,0.10555828362703323,0.021162614226341248,0.00192962063010782,0.6395404934883118,0.0012717369245365262,incomplete,1,9.0,69.7,25.4,93.8,19.267526927703422,74.44538022037277,20.302919317092805,16.4,left
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,K. Velasco,2,46,23,84.7,87.7,87.7,56.3,21.6,4.86,right_foot,regular,0,0,0,0,1,0.47262883,0.24587685,0.014893325,0.7235828,0.028266406,incomplete,0.44323551654815674,0.15124095976352692,0.001195073127746582,0.6817179322242737,0.02834029123187065,incomplete,0,,,,,,,,,right
2026-02-21_SD Aucas - Mushuc Runa SC,SD Aucas,Mushuc Runa SC,M. Vera,2,53,30,87.8,16.6,94.2,56.0,27.6,1.33,left_foot,regular,0,1,1,0,0,0.695186,0.71825844,0.051179465,0.47319373,0.15377963,incomplete,0.5813385248184204,0.7017313838005066,0.01772277243435383,0.469704270362854,0.09676927328109741,incomplete,0,,,,,,,,,left
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,K. Velasco,2,58,4,86.8,96.6,88.1,91.7,3.6,5.1,left_foot,regular,0,0,0,0,1,0.0052848095,0.004882261,3.9249015e-05,0.78020084,-0.0005837951,incomplete,0.011143293231725693,0.0033573952969163656,8.812895248411223e-05,0.8126111030578613,0.024939164519309998,incomplete,0,,,,,,,,,right
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,K. Peralta,2,58,37,91.9,21.2,91.5,49.7,19.4,1.59,right_foot,regular,0,0,0,0,1,0.43570024,0.6476161,0.68786174,0.69126046,0.043023054,incomplete,0.42894139885902405,0.6500431299209595,0.6245225667953491,0.6604479551315308,0.029802609235048294,incomplete,0,,,,,,,,,left
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,J. Hernández,2,64,3,85.6,92.6,100.0,31.3,44.9,5.09,left_foot,regular,0,0,0,0,0,0.019795455,0.01092797,0.000745825,0.01661106,-0.007718149,incomplete,0.01913715898990631,0.011299504898488522,0.0008984344894997776,0.012628361582756042,-0.0015498949214816093,incomplete,0,,,,,,,,,right
2026-02-21_SD Aucas - Mushuc Runa SC,SD Aucas,Mushuc Runa SC,L. Arroyo,2,71,2,74.8,82.4,75.4,81.6,0.8,5.57,right_foot,regular,0,0,0,0,1,0.0036930442,0.053076427,8.1335376e-05,0.9648462,0.0041101607,incomplete,0.003896055044606328,0.04455285146832466,4.966459528077394e-05,0.9563332200050354,0.00017256458522751927,incomplete,0,,,,,,,,,right
2026-02-21_SD Aucas - Mushuc Runa SC,SD Aucas,Mushuc Runa SC,R. Quiñónez,2,86,13,71.1,78.6,100.0,27.4,46.8,5.44,right_foot,regular,0,0,0,0,0,0.046809703,0.022899814,0.002759384,0.0042853993,0.0020283815,incomplete,0.04438997805118561,0.016442298889160156,0.00031949253752827644,0.0024727536365389824,0.004114783834666014,incomplete,0,,,,,,,,,right
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,C. Angulo,2,87,53,83.6,8.3,84.3,18.5,7.0,1.47,right_foot,regular,0,0,0,0,0,0.009109018,0.019403787,0.000100573976,0.27173722,0.0030087137,incomplete,0.012845576740801334,0.016942370682954788,0.00012153841089457273,0.36050865054130554,0.0058591621927917,incomplete,0,,,,,,,,,left
2026-02-21_SD Aucas - Mushuc Runa SC,Mushuc Runa SC,SD Aucas,J. Hernández,2,96,53,85.9,79.1,87.4,56.0,15.8,4.81,left_foot,regular,0,0,0,0,1,0.26500615,0.09509439,0.00044357943,0.7722784,0.010703872,incomplete,0.3401738703250885,0.1018906757235527,0.00018130792886950076,0.6897211074829102,0.028244590386748314,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,D. Romero,1,2,17,89.6,12.3,89.5,43.2,21.0,1.58,right_foot,regular,0,0,0,0,1,0.40523705,0.5784626,0.02999258,0.7144243,0.037619818,incomplete,0.4731133282184601,0.5567816495895386,0.00791982188820839,0.7285931706428528,0.04069531708955765,incomplete,1,13.1,57.3,39.7,66.9,25.25264239626265,60.99625766028937,15.607059791772423,26.6,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,D. Romero,1,6,43,97.4,7.4,96.6,20.7,9.1,1.66,right_foot,regular,0,0,0,0,1,0.0065693725,0.013451484,5.8743608e-05,0.70792043,-0.005656158,incomplete,0.00552016869187355,0.02562856860458851,8.214657282223925e-05,0.570201575756073,-0.0020651137456297874,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,E. Pata,1,7,58,88.3,82.2,93.0,55.0,19.1,4.97,right_foot,regular,0,1,0,0,0,0.5482209,0.41390905,0.021117745,0.52480185,0.038451493,incomplete,0.46541064977645874,0.5672433376312256,0.0218744408339262,0.6491479873657227,0.08880279958248138,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,M. Perelló,1,11,25,79.2,7.2,87.4,47.4,28.7,1.27,right_foot,regular,0,0,0,0,0,0.55695504,0.6255047,0.0013011855,0.6368668,0.068253905,incomplete,0.5802002549171448,0.6857366561889648,0.002861014334484935,0.7052547931671143,0.08831661939620972,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,P. Mercado,1,12,40,97.3,92.0,98.3,86.5,3.9,4.99,left_foot,regular,0,0,0,0,0,0.0014685078,0.001782115,5.7705114e-05,0.61045384,-0.004253182,incomplete,0.0025378812570124865,0.0013500519562512636,0.0002067610912490636,0.8095097541809082,-0.01079307310283184,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,L. Loor,1,14,59,97.4,75.5,96.8,71.5,2.8,4.48,left_foot,regular,0,0,0,0,1,0.0058012726,0.02860064,0.0006587043,0.92084444,0.014726264,incomplete,0.011196165345609188,0.049174223095178604,0.0009610123815946281,0.8900238275527954,0.003524908097460866,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,D. Romero,1,18,16,88.5,9.3,90.9,43.5,23.4,1.46,right_foot,regular,0,0,0,0,0,0.5269806,0.5670195,0.013570661,0.66152996,0.083287284,incomplete,0.5679050087928772,0.6398203372955322,0.048779215663671494,0.6465567350387573,0.07872460037469864,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,L. Loor,1,18,23,78.8,84.1,93.6,44.4,31.1,5.23,left_foot,regular,0,0,0,0,0,0.6169811,0.6153903,0.138851,0.30303374,0.09486729,incomplete,0.689383327960968,0.7070947885513306,0.12799876928329468,0.31710076332092285,0.10341522842645645,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,J. Sornoza,1,19,40,94.1,9.1,87.7,50.0,28.6,1.81,right_foot,regular,0,0,0,0,1,0.44597283,0.70823497,0.0059410185,0.73187935,0.13430028,incomplete,0.5742805600166321,0.7899575233459473,0.0075259730219841,0.5497592091560364,0.2737160921096802,incomplete,1,11.4,45.1,14.6,46.0,23.559641943148726,49.311995350878256,9.552198540318823,3.1999999999999993,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,L. Loor,1,23,7,74.8,81.6,87.6,53.6,23.3,5.33,left_foot,regular,0,0,0,0,1,0.27138957,0.2855469,0.0020172508,0.76908994,0.029623393,incomplete,0.3386403024196625,0.26833444833755493,0.000521496869623661,0.7471736073493958,0.020172355696558952,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,M. Carabajal,1,30,26,80.3,13.5,94.9,86.1,51.7,1.27,right_foot,regular,0,1,0,0,0,0.91077584,0.11546181,0.028961932,0.022259759,0.00063804945,complete_no_shot,0.903102457523346,0.04337011277675629,0.0351429209113121,0.03283367678523064,-1.410888035024982e-05,complete_no_shot,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,E. Pata,1,30,33,84.5,85.0,93.2,50.5,25.2,5.08,right_foot,regular,0,0,0,0,1,0.4420841,0.58562154,0.15275148,0.524356,0.09993709,incomplete,0.713939368724823,0.6209806799888611,0.0669952929019928,0.20309661328792572,0.17367087304592133,incomplete,1,9.2,45.4,16.0,0.0,20.82819101414312,42.91723302112996,43.18796497473596,6.800000000000001,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,E. Pata,1,31,12,77.5,88.5,94.5,51.2,31.0,5.33,right_foot,regular,0,0,0,0,0,0.15512252,0.17820081,0.09335124,0.31223518,0.021905027,incomplete,0.18130970001220703,0.14784030616283417,0.03252498060464859,0.21651700139045715,0.1041792556643486,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,D. Romero,1,45,0,93.9,24.8,93.5,53.8,19.7,1.59,right_foot,regular,0,0,0,0,1,0.41076773,0.57842714,0.16540438,0.7242496,0.031467233,incomplete,0.5589087605476379,0.5779772996902466,0.22118429839611053,0.641131579875946,0.032338909804821014,incomplete,1,8.3,46.9,11.1,10.9,21.99274416395921,48.16914082862687,38.828349611147395,2.799999999999999,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,P. Mercado,1,45,14,85.3,85.9,92.2,49.9,25.5,5.0,right_foot,regular,0,0,0,0,1,0.6517209,0.72499686,0.04970472,0.40572903,0.09036577,incomplete,0.683212399482727,0.7777519822120667,0.031072115525603294,0.19279469549655914,0.18988540768623352,incomplete,1,9.7,49.6,24.0,59.6,21.786948960534588,47.07035142518465,12.723587871023305,14.3,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,M. Perelló,2,46,48,78.8,17.4,89.5,50.6,25.2,1.11,right_foot,regular,0,0,0,0,0,0.41762742,0.3922825,0.09411266,0.6010624,0.07234968,incomplete,0.506438672542572,0.5292795896530151,0.009982042945921421,0.6282439827919006,0.04511827230453491,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,M. Perelló,2,49,54,85.3,14.3,89.7,48.3,23.6,1.37,right_foot,regular,0,0,0,0,1,0.63504595,0.62037826,0.043225072,0.60714895,0.13965389,incomplete,0.5944722294807434,0.6323648691177368,0.014384457841515541,0.6187931299209595,0.13901646435260773,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,Guayaquil City FC,CSD Independiente del Valle,J. Ayoví,2,50,34,95.0,16.0,95.0,46.2,20.5,1.57,right_foot,regular,0,0,0,0,1,0.47985542,0.65824974,0.25893676,0.6602013,0.12162375,incomplete,0.5110456943511963,0.5437384247779846,0.2030644714832306,0.5240415930747986,0.1497955471277237,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,J. Sornoza,2,57,25,90.4,87.7,100.0,33.3,38.9,5.03,right_foot,regular,0,0,0,0,0,0.01061368,0.008351232,0.0008435513,0.011705431,-0.008715928,incomplete,0.007588641252368689,0.011496655642986298,0.0002485908044036478,0.01159918773919344,-0.004213612526655197,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,D. Romero,2,58,36,70.0,15.4,88.9,44.6,28.1,0.79,right_foot,regular,0,1,1,0,0,0.61089414,0.8255656,0.1488131,0.5205588,0.0985446,incomplete,0.40733417868614197,0.3137829005718231,0.07917928695678711,0.577817976474762,0.030514977872371674,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,Guayaquil City FC,CSD Independiente del Valle,E. Ladines,2,59,42,78.1,90.4,89.9,43.8,34.0,5.09,left_foot,regular,0,1,1,0,0,0.48947802,0.6439071,0.011429077,0.41069376,0.10489663,incomplete,0.36259984970092773,0.33064186573028564,0.0021574178244918585,0.5577976107597351,0.012155957520008087,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,E. Pata,2,60,18,94.1,88.0,87.2,29.7,40.3,4.53,left_foot,regular,0,1,0,0,0,0.8386622,0.5669789,0.0028811411,0.08683805,0.02253722,incomplete,0.8116946816444397,0.5316487550735474,0.0006138657918199897,0.12824708223342896,0.018950482830405235,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,Guayaquil City FC,CSD Independiente del Valle,J. Ayoví,2,65,20,96.4,27.2,93.0,49.8,15.8,1.8,right_foot,regular,0,1,1,0,0,0.8321857,0.8630517,0.38189957,0.3137189,0.46014065,shot_no_goal,0.523101806640625,0.5482981204986572,0.3544153869152069,0.427155077457428,0.19354046881198883,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,Guayaquil City FC,CSD Independiente del Valle,J. Ayoví,2,70,4,81.5,23.9,86.8,48.5,17.6,1.25,right_foot,regular,0,0,0,0,1,0.344735,0.3076442,0.022511408,0.73477054,0.02829591,incomplete,0.2513464093208313,0.3358176350593567,0.0032382989302277565,0.7884547114372253,0.03647883981466293,incomplete,1,12.3,58.9,35.2,64.1,24.634371437373375,65.79404625235635,10.700574733560542,22.900000000000002,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,Guayaquil City FC,CSD Independiente del Valle,S. Laurino,2,70,18,59.9,78.4,84.1,50.4,31.8,5.64,left_foot,regular,0,1,0,0,0,0.66508025,0.12666747,0.00026474195,0.5788458,0.018506248,incomplete,0.3778649568557739,0.15398165583610535,0.00015417126996908337,0.6424442529678345,0.053759802132844925,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,M. Perelló,2,71,17,80.3,9.0,93.1,81.1,50.8,1.3,right_foot,regular,0,1,0,0,0,0.9104609,0.10676278,0.0039469884,0.037997607,0.002611897,complete_no_shot,0.912144124507904,0.04116341844201088,0.0054297675378620625,0.03990374132990837,0.01929510198533535,complete_no_shot,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,P. Mercado,2,76,31,84.5,4.7,89.0,43.5,26.8,1.39,right_foot,regular,0,0,0,0,1,0.4183725,0.39767355,0.005772762,0.6929812,0.027883116,incomplete,0.4046858251094818,0.433444082736969,0.005726270843297243,0.676371157169342,0.026187095791101456,incomplete,1,11.7,59.4,20.8,32.2,23.862321471099992,63.5382902929602,31.487557086541393,9.100000000000001,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,M. Perelló,2,76,39,79.9,87.3,96.3,47.4,32.1,5.28,right_foot,regular,0,0,0,0,0,0.20749804,0.27395493,0.605013,0.1083805,0.07942601,incomplete,0.31081363558769226,0.36282798647880554,0.6153963804244995,0.10624752938747406,0.15123490989208221,incomplete,0,,,,,,,,,right
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,P. Mercado,2,79,17,99.3,24.4,89.9,51.1,20.7,2.07,right_foot,regular,0,0,0,0,1,0.44129738,0.30799067,0.26680326,0.5446186,0.053144425,incomplete,0.6847229599952698,0.29264819622039795,0.018629057332873344,0.2962983250617981,0.026179753243923187,incomplete,0,,,,,,,,,left
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,CSD Independiente del Valle,Guayaquil City FC,D. Romero,2,93,53,69.4,20.1,90.3,42.3,26.6,0.6,right_foot,regular,0,0,0,0,1,0.20220423,0.29570866,0.020109382,0.6770844,0.017205954,incomplete,0.3532802164554596,0.27947330474853516,0.03658755496144295,0.4741300642490387,0.04193515703082085,incomplete,1,11.6,56.6,27.7,65.4,23.417964841387974,61.16086715232506,6.025452049417223,16.1,left
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,M. Viera,1,2,51,76.9,2.5,89.0,42.5,30.0,1.13,right_foot,regular,0,0,0,0,1,0.11243145,0.12608564,0.018889291,0.8454153,0.02763552,incomplete,0.22217880189418793,0.21088069677352905,0.020452097058296204,0.8057027459144592,0.03816487267613411,incomplete,0,,,,,,,,,left
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,L. Ayala,1,7,13,83.2,95.7,84.5,94.1,1.7,5.61,left_foot,regular,0,0,0,0,1,0.007275389,0.008329218,8.564375e-05,0.9509272,0.0012620233,incomplete,0.004107658285647631,0.0019151653395965695,5.3737818234367296e-05,0.8929350972175598,-0.0034275795333087444,incomplete,0,,,,,,,,,right
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,F. Paz,1,10,24,99.3,85.9,98.7,57.0,19.7,4.68,left_foot,regular,0,0,0,0,0,0.027672214,0.01071716,0.00634256,0.48015586,0.0052942084,incomplete,0.062621109187603,0.015511401928961277,0.010812372900545597,0.5143268704414368,-0.0010541711235418916,incomplete,0,,,,,,,,,right
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,F. Paz,1,12,34,96.6,76.1,91.7,43.2,23.0,4.49,left_foot,regular,0,0,0,0,1,0.62516904,0.6375994,0.013122012,0.5749889,0.042641062,incomplete,0.7359920740127563,0.4935220777988434,0.002686826279386878,0.5093686580657959,0.08324475586414337,incomplete,0,,,,,,,,,right
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,D. Bolaños,1,23,12,96.7,5.8,95.7,50.1,30.1,1.61,right_foot,regular,0,0,0,0,1,0.10990114,0.09811941,0.0015543249,0.62590396,0.022848632,incomplete,0.05729479715228081,0.06595487892627716,0.001434227917343378,0.539373517036438,0.1050163060426712,incomplete,1,7.7,56.7,10.8,92.3,19.657396970868668,59.41501417465666,34.05694898009194,3.1000000000000005,left
2026-02-22_CSD Macará - Leones FC,Leones FC,CSD Macará,R. Arroyo,1,29,20,75.3,10.1,89.8,45.7,28.6,1.01,right_foot,regular,0,0,0,0,1,0.56593996,0.6854312,0.024569483,0.6349355,0.07803725,incomplete,0.6947699189186096,0.6691552400588989,0.03476287052035332,0.5944187045097351,0.08711282908916473,incomplete,0,,,,,,,,,left
2026-02-22_CSD Macará - Leones FC,Leones FC,CSD Macará,M. Caicedo,1,31,37,89.6,88.1,93.3,55.6,22.4,4.89,left_foot,regular,0,0,0,0,1,0.45448896,0.41577888,0.015872026,0.6098054,0.027854213,incomplete,0.43200600147247314,0.34376823902130127,0.007324473932385445,0.5910753011703491,0.01963341422379017,incomplete,0,,,,,,,,,right
2026-02-22_CSD Macará - Leones FC,Leones FC,CSD Macará,C. Solano,1,39,8,98.3,73.0,92.3,30.1,29.8,4.5,left_foot,regular,0,1,1,0,0,0.869375,0.77609336,0.009534055,0.18627407,0.10228821,shot_no_goal,0.8873544335365295,0.19969847798347473,0.004672435112297535,0.1930278092622757,0.050550054758787155,complete_no_shot,0,,,,,,,,,right
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,F. Posse,1,45,1,96.5,8.2,96.6,15.9,5.2,1.55,right_foot,regular,0,0,0,0,1,0.0034123573,0.009665035,9.2179784e-05,0.7747532,-0.00039189283,incomplete,0.0013282273430377245,0.005116942338645458,0.00010010714322561398,0.687242865562439,-0.0066690570674836636,incomplete,0,,,,,,,,,left
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,L. Ayala,2,46,16,82.9,8.8,92.3,58.7,35.3,1.29,left_foot,regular,0,1,1,0,0,0.5859011,0.70069146,0.007879681,0.4329952,0.093853526,incomplete,0.4459599256515503,0.5092608332633972,0.004303257912397385,0.5424853563308716,0.04790569469332695,incomplete,0,,,,,,,,,left
2026-02-22_CSD Macará - Leones FC,CSD Macará,Leones FC,M. Tello,2,51,48,73.7,26.5,85.7,56.7,24.1,1.02,right_foot,regular,0,0,0,0,1,0.30640495,0.33853042,0.020012004,0.6453729,0.03296469,incomplete,0.3141871690750122,0.27677080035209656,0.011744052171707153,0.6877710819244385,0.012639591470360756,incomplete,1,18.5,53.1,16.9,44.2,29.7945681768382,53.054700546361204,15.642110159209908,-1.6000000000000014,left
2026-02-22_CSD Macará - Leones FC,Leones FC,CSD Macará,R. Arroyo,2,54,40,98.2,3.7,97.0,14.6,7.5,1.74,right_foot,regular,0,0,0,0,0,0.002325104,0.004306264,0.00011292426,0.42006975,-0.005893546,incomplete,0.0010752375237643719,0.002028338611125946,5.020693060941994e-05,0.6184643507003784,-0.0002874530910048634,incomplete,0,,,,,,,,,left
